datetime,open,high,low,close,volume,trade_count
2025-12-01 00:00:00,1.1595,1.1598,1.1595,1.1596,33964.5,50
2025-12-01 00:02:00,1.1597,1.1599,1.1596,1.1597,36407.2,67
2025-12-01 00:04:00,1.1596,1.1597,1.1593,1.1594,287504.7,241
2025-12-01 00:06:00,1.1594,1.1596,1.1593,1.1593,236128.7,417
2025-12-01 00:08:00,1.1594,1.1595,1.1593,1.1594,191118.0,528
2025-12-01 00:10:00,1.1595,1.1599,1.1594,1.1599,119111.5,189
2025-12-01 00:12:00,1.1599,1.1599,1.1597,1.1597,21179.7,47
2025-12-01 00:14:00,1.1597,1.1598,1.1596,1.1596,45968.8,38
2025-12-01 00:16:00,1.1597,1.1598,1.1596,1.1598,40597.6,60
2025-12-01 00:18:00,1.1596,1.1598,1.1595,1.1595,51660.6,108
2025-12-01 00:20:00,1.1595,1.1598,1.1595,1.1598,50041.9,87
2025-12-01 00:22:00,1.1598,1.1598,1.1596,1.1596,81700.8,58
2025-12-01 00:24:00,1.1596,1.1597,1.1595,1.1596,25050.7,26
2025-12-01 00:26:00,1.1595,1.1597,1.1595,1.1596,11382.8,24
2025-12-01 00:28:00,1.1596,1.1598,1.1595,1.1597,13914.2,43
2025-12-01 00:30:00,1.1598,1.1601,1.1597,1.16,26905.1,113
2025-12-01 00:32:00,1.1599,1.1601,1.1598,1.1598,64673.3,137
2025-12-01 00:34:00,1.16,1.16,1.1597,1.1597,32900.7,66
2025-12-01 00:36:00,1.1598,1.1599,1.1597,1.1599,21325.0,40
2025-12-01 00:38:00,1.1598,1.1599,1.1597,1.1599,22486.6,40
2025-12-01 00:40:00,1.1599,1.16,1.1598,1.1599,11907.7,49
2025-12-01 00:42:00,1.1599,1.16,1.1597,1.1599,29294.7,57
2025-12-01 00:44:00,1.1599,1.1601,1.1598,1.1599,35613.9,93
2025-12-01 00:46:00,1.16,1.1601,1.1599,1.1599,13736.5,38
2025-12-01 00:48:00,1.1599,1.1601,1.1598,1.16,32347.8,72
2025-12-01 00:50:00,1.1601,1.1602,1.1599,1.1601,25773.0,88
2025-12-01 00:52:00,1.1601,1.1601,1.1599,1.16,17464.5,62
2025-12-01 00:54:00,1.16,1.1601,1.1599,1.16,50498.2,136
2025-12-01 00:56:00,1.1601,1.1602,1.1599,1.16,50926.7,131
2025-12-01 00:58:00,1.16,1.1602,1.1599,1.16,28762.7,59
2025-12-01 01:00:00,1.1599,1.1599,1.1597,1.1598,61061.299999999996,87
2025-12-01 01:02:00,1.1598,1.1601,1.1598,1.1599,32016.0,91
2025-12-01 01:04:00,1.1601,1.1602,1.1598,1.16,73494.0,94
2025-12-01 01:06:00,1.1598,1.1604,1.1598,1.1604,74890.8,102
2025-12-01 01:08:00,1.1605,1.1608,1.1603,1.1607,51957.4,81
2025-12-01 01:10:00,1.1606,1.1609,1.1606,1.1607,99324.3,75
2025-12-01 01:12:00,1.1607,1.161,1.1607,1.1608,38764.5,90
2025-12-01 01:14:00,1.1609,1.1609,1.1606,1.1607,26241.1,46
2025-12-01 01:16:00,1.1608,1.1609,1.1606,1.1607,22280.600000000002,53
