datetime,open,high,low,close,volume,trade_count
2025-05-01 00:00:00,1.1323,1.1329,1.1323,1.1327,48759.2,59
2025-05-01 00:02:00,1.1327,1.1327,1.1324,1.1327,34420.4,46
2025-05-01 00:04:00,1.1326,1.1327,1.1326,1.1327,9106.1,22
2025-05-01 00:06:00,1.1326,1.1326,1.1323,1.1324,23545.4,33
2025-05-01 00:08:00,1.1325,1.1327,1.1325,1.1327,15828.0,20
2025-05-01 00:10:00,1.1325,1.133,1.1325,1.133,13437.6,25
2025-05-01 00:12:00,1.1329,1.133,1.1328,1.133,10063.4,43
2025-05-01 00:14:00,1.1329,1.133,1.1329,1.133,5551.8,17
2025-05-01 00:16:00,1.1329,1.133,1.1327,1.1329,8272.6,23
2025-05-01 00:18:00,1.1329,1.1331,1.1327,1.1329,12740.8,33
2025-05-01 00:20:00,1.133,1.1331,1.1329,1.133,25227.4,62
2025-05-01 00:22:00,1.1329,1.133,1.1328,1.133,28126.1,24
2025-05-01 00:24:00,1.133,1.133,1.1328,1.1329,7201.8,24
2025-05-01 00:26:00,1.1329,1.1331,1.1328,1.133,25526.600000000002,49
2025-05-01 00:28:00,1.133,1.1331,1.1329,1.1329,387.5,10
2025-05-01 00:30:00,1.1331,1.1331,1.1328,1.1329,34792.4,195
2025-05-01 00:32:00,1.1329,1.133,1.1329,1.133,8886.1,14
2025-05-01 00:34:00,1.1329,1.1329,1.1326,1.1326,15939.4,15
2025-05-01 00:36:00,1.1326,1.1326,1.1324,1.1325,18120.9,33
2025-05-01 00:38:00,1.1325,1.1325,1.1323,1.1324,3306.6,14
2025-05-01 00:40:00,1.1324,1.1325,1.1323,1.1325,6393.6,25
2025-05-01 00:42:00,1.1325,1.1325,1.1324,1.1325,2558.6,21
2025-05-01 00:44:00,1.1325,1.1327,1.1324,1.1327,21268.1,24
2025-05-01 00:46:00,1.1326,1.1326,1.1324,1.1326,21248.5,28
2025-05-01 00:48:00,1.1326,1.1327,1.1325,1.1327,2573.2,13
2025-05-01 00:50:00,1.1326,1.1327,1.1325,1.1327,9118.6,28
2025-05-01 00:52:00,1.1326,1.1327,1.1325,1.1325,31179.1,42
2025-05-01 00:54:00,1.1326,1.1326,1.1324,1.1325,57932.1,56
2025-05-01 00:56:00,1.1326,1.1326,1.1324,1.1325,11300.6,44
2025-05-01 00:58:00,1.1325,1.1325,1.1324,1.1324,13046.9,23
2025-05-01 01:00:00,1.1324,1.1325,1.1322,1.1322,28225.399999999998,97
2025-05-01 01:02:00,1.1323,1.1323,1.1322,1.1323,10672.9,34
2025-05-01 01:04:00,1.1322,1.1323,1.132,1.1322,26412.2,38
2025-05-01 01:06:00,1.1321,1.1322,1.1318,1.1318,67003.2,74
2025-05-01 01:08:00,1.1319,1.132,1.1318,1.1318,12125.6,37
2025-05-01 01:10:00,1.1318,1.1319,1.1317,1.1317,994.6,10
2025-05-01 01:12:00,1.1318,1.1319,1.1316,1.1317,15673.9,17
2025-05-01 01:14:00,1.1316,1.1318,1.1316,1.1318,16653.5,42
2025-05-01 01:16:00,1.1317,1.1318,1.1316,1.1316,5735.8,17
2025-05-01 01:18:00,1.1316,1.1318,1.1314,1.1315,53332.5,125
2025-05-01 01:20:00,1.1314,1.1318,1.1314,1.1317,23975.7,61
2025-05-01 01:22:00,1.1317,1.1317,1.1316,1.1317,1277.6000000000001,9
2025-05-01 01:24:00,1.1316,1.1316,1.1315,1.1316,1147.3,11
2025-05-01 01:26:00,1.1315,1.1315,1.1315,1.1315,7204.999999999999,10
2025-05-01 01:28:00,1.1315,1.1316,1.1313,1.1313,12653.6,19
2025-05-01 01:30:00,1.1314,1.1314,1.1312,1.1313,21373.0,30
2025-05-01 01:32:00,1.1313,1.1318,1.1313,1.1318,1921.3,26
2025-05-01 01:34:00,1.1316,1.1318,1.1316,1.1316,7474.400000000001,24
2025-05-01 01:36:00,1.1315,1.1317,1.1315,1.1317,5137.6,20
2025-05-01 01:38:00,1.1316,1.1316,1.1314,1.1316,1131.0,13
2025-05-01 01:40:00,1.1315,1.1316,1.1315,1.1316,10314.400000000001,15
2025-05-01 01:42:00,1.1316,1.1316,1.1313,1.1313,9102.6,16
2025-05-01 01:44:00,1.1313,1.1315,1.1313,1.1315,31388.4,24
2025-05-01 01:46:00,1.1314,1.1315,1.1313,1.1314,4532.2,12
2025-05-01 01:48:00,1.1313,1.1313,1.131,1.1312,46684.8,52
2025-05-01 01:50:00,1.1312,1.1312,1.131,1.131,3794.9,14
2025-05-01 01:52:00,1.1312,1.1312,1.1309,1.131,8341.3,25
2025-05-01 01:54:00,1.131,1.1311,1.1309,1.1309,26145.3,59
2025-05-01 01:56:00,1.131,1.131,1.1308,1.1308,24458.0,20
2025-05-01 01:58:00,1.1308,1.1311,1.1306,1.131,28029.0,59
2025-05-01 02:00:00,1.1311,1.1311,1.1309,1.1309,12010.699999999999,67
2025-05-01 02:02:00,1.131,1.1312,1.131,1.1312,2036.6,15
2025-05-01 02:04:00,1.1311,1.1314,1.131,1.1314,14558.099999999999,33
2025-05-01 02:06:00,1.1313,1.1316,1.1313,1.1316,29956.399999999998,44
2025-05-01 02:08:00,1.1316,1.1316,1.1312,1.1313,16719.8,44
2025-05-01 02:10:00,1.1313,1.1313,1.131,1.1312,28886.3,92
2025-05-01 02:12:00,1.1313,1.1314,1.1312,1.1312,17334.9,19
2025-05-01 02:14:00,1.1313,1.1314,1.1313,1.1314,6515.3,17
2025-05-01 02:16:00,1.1314,1.1316,1.1314,1.1316,10918.2,23
2025-05-01 02:18:00,1.1315,1.1317,1.1314,1.1317,15370.2,19
2025-05-01 02:20:00,1.1316,1.1317,1.1315,1.1315,40827.7,47
2025-05-01 02:22:00,1.1315,1.1317,1.1315,1.1317,14666.7,32
2025-05-01 02:24:00,1.1317,1.1318,1.1315,1.1318,12300.4,29
2025-05-01 02:26:00,1.1318,1.1319,1.1316,1.1317,63919.5,43
2025-05-01 02:28:00,1.1317,1.1318,1.1316,1.1318,15238.5,18
2025-05-01 02:30:00,1.1318,1.1319,1.1317,1.1318,62874.9,223
2025-05-01 02:32:00,1.1318,1.1319,1.1317,1.1317,11580.0,28
2025-05-01 02:34:00,1.1318,1.132,1.1317,1.1317,17618.6,20
2025-05-01 02:36:00,1.1317,1.132,1.1317,1.132,21608.4,40
2025-05-01 02:38:00,1.1319,1.1319,1.1316,1.1318,40587.0,33
2025-05-01 02:40:00,1.1317,1.1318,1.1317,1.1318,11662.3,13
2025-05-01 02:42:00,1.1318,1.1319,1.1317,1.1317,9520.2,22
2025-05-01 02:44:00,1.1316,1.1318,1.1316,1.1316,15965.0,26
2025-05-01 02:46:00,1.1317,1.1318,1.1316,1.1317,10177.699999999999,22
2025-05-01 02:48:00,1.1318,1.132,1.1317,1.1318,44289.1,51
2025-05-01 02:50:00,1.1318,1.1319,1.1316,1.1318,8010.8,25
2025-05-01 02:52:00,1.1318,1.1319,1.1316,1.1319,5741.7,15
2025-05-01 02:54:00,1.1319,1.1319,1.1318,1.1318,12004.7,17
2025-05-01 02:56:00,1.1319,1.1321,1.1319,1.1319,32900.1,42
2025-05-01 02:58:00,1.132,1.132,1.1319,1.1319,6984.7,13
2025-05-01 03:00:00,1.132,1.1321,1.132,1.132,5553.5,20
2025-05-01 03:02:00,1.132,1.1323,1.1317,1.1318,80580.2,91
2025-05-01 03:04:00,1.1319,1.1319,1.1317,1.1317,25772.6,42
2025-05-01 03:06:00,1.1317,1.1317,1.1314,1.1315,24573.7,28
2025-05-01 03:08:00,1.1315,1.1315,1.1312,1.1312,78282.6,53
2025-05-01 03:10:00,1.1311,1.1312,1.1309,1.1312,56834.1,53
2025-05-01 03:12:00,1.1312,1.1314,1.131,1.1313,145617.6,99
2025-05-01 03:14:00,1.1313,1.1313,1.131,1.131,18373.0,15
2025-05-01 03:16:00,1.1311,1.1314,1.1311,1.1312,39135.9,36
2025-05-01 03:18:00,1.1312,1.1314,1.1311,1.1314,8320.2,19
2025-05-01 03:20:00,1.1314,1.1314,1.1312,1.1312,27333.800000000003,26
2025-05-01 03:22:00,1.1312,1.1313,1.131,1.1311,11821.6,23
2025-05-01 03:24:00,1.1311,1.1312,1.131,1.1311,20963.399999999998,16
2025-05-01 03:26:00,1.131,1.1312,1.131,1.1312,8270.0,21
2025-05-01 03:28:00,1.1311,1.1312,1.1311,1.1311,848.0,6
2025-05-01 03:30:00,1.131,1.131,1.1308,1.131,35603.8,45
2025-05-01 03:32:00,1.131,1.131,1.1306,1.1308,59790.200000000004,60
2025-05-01 03:34:00,1.1308,1.1309,1.1306,1.1309,21601.2,39
2025-05-01 03:36:00,1.1307,1.1308,1.1306,1.1306,10094.5,43
2025-05-01 03:38:00,1.1306,1.1306,1.1305,1.1306,29433.0,38
2025-05-01 03:40:00,1.1305,1.1306,1.1305,1.1306,13734.5,36
2025-05-01 03:42:00,1.1306,1.1308,1.1305,1.1305,49961.3,263
2025-05-01 03:44:00,1.1306,1.1307,1.1306,1.1307,6357.799999999999,7
2025-05-01 03:46:00,1.1307,1.1311,1.1307,1.1311,10721.8,18
2025-05-01 03:48:00,1.1311,1.1313,1.1311,1.1312,11138.9,28
2025-05-01 03:50:00,1.1312,1.1313,1.1311,1.1313,1249.4,14
2025-05-01 03:52:00,1.1312,1.1313,1.1312,1.1313,9069.8,30
2025-05-01 03:54:00,1.1313,1.1315,1.1312,1.1315,12785.5,25
2025-05-01 03:56:00,1.1315,1.1315,1.1314,1.1314,5740.4,8
2025-05-01 03:58:00,1.1316,1.1316,1.1315,1.1316,3616.3999999999996,3
2025-05-01 04:00:00,1.1316,1.1318,1.1315,1.1315,25212.4,64
2025-05-01 04:02:00,1.1314,1.1315,1.1314,1.1315,4682.5,12
2025-05-01 04:04:00,1.1314,1.1316,1.1313,1.1313,7184.400000000001,15
2025-05-01 04:06:00,1.1314,1.1314,1.1312,1.1313,18740.5,41
2025-05-01 04:08:00,1.1313,1.1314,1.1312,1.1314,9010.8,21
2025-05-01 04:10:00,1.1313,1.1314,1.1312,1.1314,6904.4,24
2025-05-01 04:12:00,1.1313,1.1315,1.1313,1.1315,7216.5,9
2025-05-01 04:14:00,1.1315,1.1318,1.1314,1.1316,17259.9,26
2025-05-01 04:16:00,1.1315,1.1316,1.1315,1.1315,2721.1,10
2025-05-01 04:18:00,1.1315,1.1315,1.1313,1.1313,7618.0,17
2025-05-01 04:20:00,1.1312,1.1313,1.1312,1.1313,9583.4,20
2025-05-01 04:22:00,1.1313,1.1314,1.1312,1.1314,7745.0,16
2025-05-01 04:24:00,1.1313,1.1313,1.1312,1.1313,12429.5,28
2025-05-01 04:26:00,1.1314,1.1314,1.1312,1.1313,6169.9,19
2025-05-01 04:28:00,1.1313,1.1315,1.1313,1.1313,7055.4,16
2025-05-01 04:30:00,1.1314,1.1314,1.1312,1.1312,13210.8,38
2025-05-01 04:32:00,1.1312,1.1314,1.1312,1.1313,7193.9,10
2025-05-01 04:34:00,1.1314,1.1314,1.1312,1.1312,851.2,13
