datetime,open,high,low,close,volume,trade_count
2025-02-01 00:00:00,1.0341,1.0342,1.034,1.034,4870.9,27
2025-02-01 00:02:00,1.034,1.0342,1.034,1.034,17436.8,35
2025-02-01 00:04:00,1.034,1.0343,1.034,1.0341,4608.3,33
2025-02-01 00:06:00,1.0342,1.0343,1.0341,1.0341,6304.1,53
2025-02-01 00:08:00,1.0341,1.0342,1.0341,1.0342,14012.1,49
2025-02-01 00:10:00,1.0341,1.0343,1.0341,1.0342,4769.3,21
2025-02-01 00:12:00,1.0341,1.0344,1.0341,1.0342,6413.400000000001,32
2025-02-01 00:14:00,1.0342,1.0343,1.0342,1.0342,12326.6,41
2025-02-01 00:16:00,1.0342,1.0344,1.0342,1.0342,10525.2,34
2025-02-01 00:18:00,1.0343,1.0343,1.034,1.0342,17005.6,43
2025-02-01 00:20:00,1.0342,1.0342,1.0339,1.0341,18137.3,36
2025-02-01 00:22:00,1.034,1.0341,1.0338,1.0339,13297.6,97
2025-02-01 00:24:00,1.0339,1.034,1.0338,1.034,9473.2,36
2025-02-01 00:26:00,1.0339,1.034,1.0337,1.034,14302.6,34
2025-02-01 00:28:00,1.0339,1.0343,1.0339,1.0341,14719.6,55
2025-02-01 00:30:00,1.0342,1.0343,1.034,1.0342,21810.7,218
2025-02-01 00:32:00,1.034,1.0342,1.034,1.034,8933.3,31
2025-02-01 00:34:00,1.0341,1.0341,1.034,1.0341,18125.9,25
2025-02-01 00:36:00,1.034,1.0343,1.034,1.0341,10465.0,31
2025-02-01 00:38:00,1.0341,1.0344,1.0341,1.0342,4885.9,29
2025-02-01 00:40:00,1.0342,1.0344,1.0342,1.0342,7609.9,46
2025-02-01 00:42:00,1.0343,1.0344,1.0342,1.0344,8465.1,45
2025-02-01 00:44:00,1.0344,1.0344,1.0342,1.0343,5246.7,24
2025-02-01 00:46:00,1.0343,1.0344,1.0342,1.0343,2889.3,15
2025-02-01 00:48:00,1.0343,1.0344,1.0342,1.0343,2146.0,21
2025-02-01 00:50:00,1.0344,1.0344,1.0343,1.0344,2143.7,18
2025-02-01 00:52:00,1.0344,1.0344,1.0342,1.0344,3745.6,27
2025-02-01 00:54:00,1.0344,1.0344,1.0342,1.0342,6261.1,34
2025-02-01 00:56:00,1.0342,1.0344,1.0342,1.0344,7209.9,30
