datetime,open,high,low,close,volume,trade_count
2025-10-01 00:00:00,1.1734,1.1734,1.1731,1.1732,14681.1,48
2025-10-01 00:02:00,1.1732,1.1732,1.1729,1.1729,16943.1,44
2025-10-01 00:04:00,1.1729,1.173,1.1728,1.1729,18918.7,62
2025-10-01 00:06:00,1.1728,1.1729,1.1727,1.1728,5512.2,20
2025-10-01 00:08:00,1.1728,1.1729,1.1727,1.1727,5552.6,24
2025-10-01 00:10:00,1.1727,1.1728,1.1726,1.1727,8461.2,52
2025-10-01 00:12:00,1.1728,1.1729,1.1727,1.1727,19571.1,43
2025-10-01 00:14:00,1.1727,1.1729,1.1727,1.1729,7412.8,46
2025-10-01 00:16:00,1.1728,1.173,1.1728,1.173,8990.6,33
2025-10-01 00:18:00,1.1729,1.1731,1.1729,1.1731,9031.4,44
2025-10-01 00:20:00,1.1731,1.1732,1.173,1.1731,5761.3,28
2025-10-01 00:22:00,1.1732,1.1732,1.1731,1.1732,5805.6,40
2025-10-01 00:24:00,1.1732,1.1733,1.1732,1.1733,7633.7,39
2025-10-01 00:26:00,1.1732,1.1733,1.1731,1.1732,13368.0,31
2025-10-01 00:28:00,1.1731,1.1732,1.173,1.1731,4628.1,25
2025-10-01 00:30:00,1.173,1.1731,1.1729,1.1729,15663.9,115
2025-10-01 00:32:00,1.1729,1.1731,1.1729,1.1729,2851.5,20
2025-10-01 00:34:00,1.173,1.1731,1.1729,1.1729,11474.5,24
2025-10-01 00:36:00,1.1729,1.173,1.1729,1.1729,2176.3,18
2025-10-01 00:38:00,1.1729,1.1729,1.1727,1.1727,4198.4,19
2025-10-01 00:40:00,1.1727,1.1729,1.1727,1.1729,1259.4,8
2025-10-01 00:42:00,1.173,1.173,1.1729,1.1729,3002.1,24
2025-10-01 00:44:00,1.1729,1.173,1.1728,1.173,3635.8,16
2025-10-01 00:46:00,1.1729,1.1731,1.1729,1.173,5345.8,30
2025-10-01 00:48:00,1.1731,1.1732,1.173,1.1731,3091.1,22
2025-10-01 00:50:00,1.1732,1.1732,1.173,1.173,6778.0,29
2025-10-01 00:52:00,1.1731,1.1732,1.173,1.173,5702.900000000001,34
2025-10-01 00:54:00,1.173,1.1732,1.173,1.1732,3679.6,21
2025-10-01 00:56:00,1.1731,1.1732,1.1731,1.1732,4749.6,32
2025-10-01 00:58:00,1.1732,1.1732,1.173,1.1731,5853.8,19
2025-10-01 01:00:00,1.1732,1.1733,1.1731,1.1732,6003.6,90
2025-10-01 01:02:00,1.1732,1.1733,1.173,1.173,4289.0,33
2025-10-01 01:04:00,1.173,1.1731,1.1729,1.173,3967.5,21
2025-10-01 01:06:00,1.173,1.173,1.1727,1.1729,8185.599999999999,19
2025-10-01 01:08:00,1.1727,1.1729,1.1727,1.1729,1893.3,17
2025-10-01 01:10:00,1.1728,1.173,1.1728,1.1729,9333.7,36
2025-10-01 01:12:00,1.173,1.1731,1.1729,1.1731,4411.900000000001,26
2025-10-01 01:14:00,1.1731,1.1732,1.173,1.1732,1096.4,12
2025-10-01 01:16:00,1.1733,1.1733,1.1731,1.1731,7352.0,24
2025-10-01 01:18:00,1.1732,1.1732,1.1731,1.1732,3009.5,28
2025-10-01 01:20:00,1.1731,1.1732,1.1729,1.1731,3595.7,16
2025-10-01 01:22:00,1.173,1.1732,1.173,1.1732,2632.0,19
2025-10-01 01:24:00,1.1732,1.1732,1.1731,1.1732,3949.7,13
2025-10-01 01:26:00,1.1731,1.1733,1.1731,1.1733,14478.4,59
2025-10-01 01:28:00,1.1733,1.1733,1.1732,1.1732,6133.2,30
2025-10-01 01:30:00,1.1732,1.1734,1.1732,1.1733,4355.3,23
2025-10-01 01:32:00,1.1734,1.1734,1.1732,1.1733,3897.2000000000003,25
2025-10-01 01:34:00,1.1733,1.1734,1.1733,1.1733,2333.0,20
2025-10-01 01:36:00,1.1733,1.1734,1.1732,1.1734,3497.6,16
2025-10-01 01:38:00,1.1734,1.1734,1.1733,1.1734,1832.4,15
2025-10-01 01:40:00,1.1734,1.1735,1.1734,1.1734,5900.6,22
2025-10-01 01:42:00,1.1734,1.1736,1.1734,1.1734,3372.0,18
2025-10-01 01:44:00,1.1736,1.1736,1.1734,1.1735,16495.0,17
2025-10-01 01:46:00,1.1735,1.1735,1.1734,1.1735,5012.2,17
2025-10-01 01:48:00,1.1735,1.1735,1.1733,1.1734,1081.7,7
2025-10-01 01:50:00,1.1734,1.1735,1.1733,1.1734,5568.900000000001,29
2025-10-01 01:52:00,1.1733,1.1734,1.1732,1.1734,1853.7,18
2025-10-01 01:54:00,1.1732,1.1734,1.1732,1.1733,11250.3,67
2025-10-01 01:56:00,1.1733,1.1737,1.1733,1.1737,7152.6,41
2025-10-01 01:58:00,1.1737,1.1737,1.1735,1.1737,2144.1,26
2025-10-01 02:00:00,1.1736,1.1737,1.1735,1.1735,6930.5,112
2025-10-01 02:02:00,1.1734,1.1736,1.1734,1.1735,4879.8,25
2025-10-01 02:04:00,1.1734,1.1735,1.1734,1.1735,1624.5,8
2025-10-01 02:06:00,1.1734,1.1735,1.1734,1.1735,2194.9,16
2025-10-01 02:08:00,1.1735,1.1735,1.1731,1.1731,5033.8,27
2025-10-01 02:10:00,1.1733,1.1733,1.173,1.1732,2017.7,23
2025-10-01 02:12:00,1.1732,1.1732,1.173,1.173,1677.7,25
2025-10-01 02:14:00,1.1729,1.1731,1.1729,1.173,1085.1,14
2025-10-01 02:16:00,1.173,1.1731,1.173,1.173,61.6,5
2025-10-01 02:18:00,1.173,1.1733,1.173,1.1733,2376.7,18
2025-10-01 02:20:00,1.1731,1.1733,1.1731,1.1732,2268.2000000000003,20
2025-10-01 02:22:00,1.1732,1.1732,1.1731,1.1732,3602.2000000000003,35
2025-10-01 02:24:00,1.1732,1.1732,1.173,1.1732,4565.1,29
2025-10-01 02:26:00,1.1732,1.1732,1.173,1.1732,1689.5,21
2025-10-01 02:28:00,1.1732,1.1732,1.173,1.173,3382.5,17
2025-10-01 02:30:00,1.1731,1.1732,1.1729,1.1732,24220.6,305
2025-10-01 02:32:00,1.1732,1.1732,1.173,1.1732,6514.4,48
2025-10-01 02:34:00,1.173,1.1732,1.173,1.173,2615.7,24
2025-10-01 02:36:00,1.1731,1.1731,1.173,1.173,3421.7,23
2025-10-01 02:38:00,1.173,1.1731,1.173,1.1731,2509.5,14
2025-10-01 02:40:00,1.1732,1.1732,1.1731,1.1731,2930.3,33
2025-10-01 02:42:00,1.1732,1.1733,1.1731,1.1733,6918.3,40
2025-10-01 02:44:00,1.1733,1.1733,1.1731,1.1731,2096.5,30
2025-10-01 02:46:00,1.1733,1.1733,1.1732,1.1732,2196.8,28
2025-10-01 02:48:00,1.1733,1.1733,1.1732,1.1732,3120.8,31
2025-10-01 02:50:00,1.1734,1.1734,1.1732,1.1734,3415.5,23
2025-10-01 02:52:00,1.1734,1.1735,1.1733,1.1735,3952.6,29
